Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15606136,Smith,629,Germany,Male,32,10,45958.43,2,1,1,154347.74,0
2025,15604468,Koch,530,France,Male,38,4,0.0,2,0,0,97863.57,0
2025,15606243,Torres,713,France,Female,53,4,0.0,2,1,1,39771.42,0
2025,15601461,Bartlett,558,Spain,Female,52,10,0.0,1,1,1,19607.29,1
2025,15603675,Bartlett,589,Germany,Female,53,7,138535.69,1,1,1,41880.6,1
2025,15608322,Dubois,664,France,Female,41,6,115628.7,1,0,0,129610.52,1
2025,15601022,Dupont,779,Germany,Female,40,1,192192.34,2,1,1,69040.43,1
2025,15602649,Klein,497,Spain,Female,30,0,92013.66,2,1,0,126055.69,0
2025,15608576,Perez,643,France,Female,46,3,146451.96,2,1,1,89278.7,0
2025,15600476,Richter,728,Spain,Male,43,9,0.0,1,1,0,150933.23,0
2025,15605874,Martinez,640,France,Female,33,9,0.0,1,0,1,67116.66,0
2025,15605552,He,617,Spain,Male,49,7,0.0,2,1,1,188284.68,0
2025,15601218,Martin,559,France,Female,46,2,109973.14,1,1,0,189756.97,1
2025,15608604,Simon,493,France,Female,26,4,0.0,1,0,0,44812.69,0
2025,15606445,Romero,592,France,Male,35,3,0.0,2,1,0,56791.93,0
2025,15609976,Garcia,568,France,Female,51,0,0.0,1,1,0,38980.14,0
2025,15606618,Lopez,563,France,Male,27,7,0.0,1,1,1,23798.35,0
2025,15603264,Rodriguez,759,Spain,Female,43,1,0.0,1,1,1,162754.65,0
2025,15604727,Perez,549,Germany,Male,38,10,136904.33,2,1,0,84721.35,1
2025,15602000,Richard,722,France,Female,43,8,149392.59,2,1,0,166236.15,0
2025,15605523,Romero,675,Spain,Female,38,4,53479.85,1,0,1,145460.62,0
2025,15607539,Alvarez,606,Germany,Male,50,1,143447.34,2,1,1,133423.07,1
2025,15605014,Weber,590,France,Male,23,2,134443.33,1,1,0,79289.94,0
2025,15605701,Becker,653,France,Female,38,6,98906.83,1,1,0,105185.22,0
2025,15600808,Meyer,724,Germany,Male,44,3,128883.14,2,1,0,105985.41,1
2025,15602779,Mitchell,615,France,Female,56,1,104854.6,1,1,1,28651.01,0
2025,15601892,Mitchell,520,France,Male,34,3,120944.48,1,0,1,111774.79,0
2025,15604109,Zimmermann,536,Spain,Female,45,5,91759.56,3,0,0,40459.31,1
2025,15601385,Zimmermann,570,France,Male,45,0,143662.83,3,1,0,174312.35,1
2025,15606175,Moreau,628,France,Female,50,3,107995.55,2,1,1,94254.47,0
2025,15602661,Navarro,627,France,Female,53,3,0.0,2,1,1,117216.74,0
2025,15608037,Torres,631,Germany,Male,35,8,123280.42,1,1,1,90747.45,0
2025,15608197,Chu,585,France,Male,46,4,0.0,2,1,0,134606.01,0
2025,15605106,Thomas,543,France,Female,55,5,0.0,2,1,0,143666.11,0
2025,15609882,Martinez,544,France,Female,49,7,0.0,2,0,1,63802.55,0
2025,15607469,Robert,647,France,Female,42,5,102323.79,2,0,1,198584.94,0
2025,15601380,Mitchell,732,Germany,Male,32,7,113273.95,1,1,0,100878.97,0
2025,15601830,Dupont,700,France,Female,21,3,111722.41,1,1,1,39903.81,0
2025,15602947,Michel,617,Spain,Male,47,7,105345.93,2,1,1,61579.28,0
2025,15600752,Robert,665,Germany,Male,43,9,125015.83,1,1,1,86801.88,1
2025,15601390,Bernard,596,France,Female,45,5,0.0,1,0,0,29396.06,0
2025,15605684,Navarro,602,Germany,Male,41,8,107272.42,2,1,0,177686.72,1
2025,15602087,He,606,France,Female,20,2,0.0,1,1,1,62328.08,0
2025,15604584,Mitchell,664,Germany,Female,42,2,78770.27,2,0,0,63551.16,1
2025,15609570,Hill,672,France,Male,38,4,154479.1,2,1,1,174978.21,0
2025,15603149,Chidiebere,823,France,Female,31,1,129739.5,2,1,0,184816.47,0
2025,15607288,Rodriguez,661,Germany,Female,37,7,124234.71,2,0,0,117893.57,0
2025,15603287,Schmidt,533,Spain,Male,27,6,101340.24,1,1,0,137125.33,0
2025,15602921,He,602,Spain,Female,42,1,117331.12,1,0,0,130362.74,0
2025,15606777,Munoz,660,Spain,Male,47,1,0.0,2,1,1,17324.95,0
2025,15605538,Hargrave,850,Germany,Female,50,6,95516.36,2,1,1,14138.38,1
2025,15602007,Alonso,673,Spain,Female,36,2,0.0,2,1,1,20384.0,0
2025,15609591,Boni,696,France,Male,46,9,99454.99,2,0,1,124811.04,0
2025,15608143,Schmidt,781,Germany,Female,36,1,136442.63,2,1,0,13215.06,0
2025,15606703,Hoffmann,775,France,Male,34,5,0.0,2,1,0,16879.08,1
2025,15608656,Braun,532,Germany,Male,33,2,170687.81,1,1,1,64837.88,1
2025,15605621,Schulz,570,France,Male,40,8,0.0,2,1,0,61608.54,0
2025,15605248,He,654,France,Male,57,0,144000.47,1,0,1,190439.99,0
2025,15609305,Michel,599,Germany,Female,50,3,97411.4,2,0,1,29620.05,1
2025,15603350,Chidiebere,660,France,Male,19,0,0.0,1,0,1,65807.68,0
2025,15603334,Alonso,584,France,Male,41,3,58703.67,2,0,0,81064.86,0
2025,15600083,Schmidt,633,France,Male,45,5,0.0,1,0,1,127265.87,0
2025,15606821,Leroy,509,France,Female,29,1,155550.4,2,1,1,29715.48,0
2025,15601141,Ruiz,715,Spain,Male,49,2,129265.7,2,1,0,172986.3,0
2025,15604922,Rodriguez,801,Spain,Female,19,8,0.0,1,1,0,192202.19,0
2025,15603921,Simon,673,Spain,Male,24,7,115531.12,1,1,0,29240.95,0
2025,15603413,Diaz,686,France,Female,35,2,0.0,1,0,0,45715.83,0
2025,15605135,Sanchez,701,France,Female,27,9,0.0,1,1,0,132718.76,0
2025,15606719,Hargrave,635,Spain,Female,31,2,0.0,2,1,0,85072.75,0
2025,15603794,Robert,720,France,Female,25,5,0.0,2,1,1,19102.99,0
2025,15608300,Garcia,724,Germany,Male,43,1,69388.84,1,1,0,193909.14,1
2025,15605339,Neumann,745,France,Male,39,10,108643.39,2,1,1,172201.94,0
2025,15609264,Torres,663,Spain,Male,22,8,87058.33,2,1,1,59855.88,0
2025,15601845,Koch,659,Spain,Female,59,5,106475.12,2,1,1,197686.91,0
2025,15605254,Zimmermann,716,Germany,Male,39,1,34028.66,2,1,1,131234.25,0
2025,15603614,Michel,604,Spain,Female,23,10,0.0,1,1,1,128878.41,0
2025,15605999,Weber,735,Spain,Female,46,3,112454.43,2,0,0,135131.95,0
2025,15603663,Dubois,753,Spain,Male,29,6,128428.26,2,1,0,124952.54,0
2025,15608506,Moreno,618,Spain,Female,41,9,0.0,1,1,0,154422.92,0
2025,15601053,Wagner,707,Spain,Male,34,1,0.0,2,1,1,58925.75,0
2025,15608958,Schwarz,669,France,Male,18,5,118869.98,2,1,0,156475.45,0
2025,15601990,Petit,679,Spain,Male,37,5,107630.31,2,0,0,98912.79,0
2025,15603398,Durand,634,Spain,Male,37,2,0.0,2,1,0,43289.73,0
2025,15604134,Klein,663,France,Female,18,9,0.0,2,0,0,70010.96,0
2025,15606998,Thomas,710,France,Female,37,7,97547.39,3,0,1,51499.42,0
2025,15606443,Thomas,540,Spain,Female,21,1,0.0,1,1,0,40469.87,0
2025,15606649,Hill,674,Germany,Female,38,8,107334.47,1,1,0,36469.92,0
2025,15605469,Petit,529,Spain,Female,22,8,0.0,1,1,0,196502.08,0
2025,15608135,Jimenez,677,Germany,Female,44,1,120001.4,2,0,0,36168.08,1
2025,15605742,He,501,France,Male,39,3,100570.49,2,1,1,140041.93,0
2025,15603546,Gutierrez,700,Spain,Female,45,8,129664.07,2,1,0,49518.33,1
2025,15609944,Laurent,698,France,Male,44,0,0.0,2,1,0,46176.13,0
2025,15607819,Thomas,685,Spain,Male,49,3,169343.44,1,0,1,125167.49,0
2025,15602645,Schneider,630,France,Female,47,6,88286.07,1,1,1,49204.85,1
2025,15609415,Navarro,740,France,Female,35,6,0.0,2,1,0,64604.92,0
2025,15609825,Alvarez,644,Germany,Female,34,6,107596.62,1,1,0,121406.22,1
2025,15601705,Martin,771,France,Female,53,6,115466.87,3,1,0,156838.9,1
2025,15609539,Richard,602,Germany,Female,23,2,74871.09,2,1,0,46690.24,0
2025,15608374,Schulz,422,Germany,Female,54,4,96181.3,1,1,0,151768.89,1
2025,15604802,Gutierrez,715,France,Female,45,2,87522.72,2,1,0,114911.02,0
2025,15607346,Chu,783,France,Male,36,3,0.0,2,1,0,179269.87,0
2025,15604305,Bauer,777,France,Male,58,4,140151.24,1,1,0,79915.48,0
2025,15604910,Jimenez,671,Germany,Female,36,5,89629.09,1,1,0,26770.03,0
2025,15606603,Hoffmann,609,Spain,Male,41,5,0.0,3,1,1,155740.32,0
2025,15601465,Muller,800,Spain,Female,18,5,78551.39,2,0,1,153737.4,0
2025,15602530,Petit,696,France,Male,54,9,182185.63,1,1,0,23366.11,0
2025,15604814,Schwarz,730,Germany,Male,70,7,123712.29,1,0,0,152063.21,1
2025,15607571,Richter,560,Germany,Male,32,10,142144.73,1,1,0,171303.61,1
2025,15602797,Klein,602,Germany,Male,29,2,63755.72,2,0,0,116556.08,0
2025,15607738,Schneider,661,Germany,Female,30,3,152994.92,2,1,0,118009.85,0
2025,15606375,Bauer,629,France,Male,18,10,44946.92,2,1,0,132088.34,0
2025,15604948,Hernandez,745,France,Male,41,2,142993.58,2,1,1,156032.53,0
2025,15608275,Schmidt,754,Germany,Female,41,5,97500.56,2,0,1,126132.54,1
2025,15602329,Bartlett,701,France,Male,18,5,93645.24,1,1,1,136538.7,0
2025,15601034,Chidiebere,756,France,Male,46,4,109382.67,1,0,1,199254.95,0
2025,15608406,Dupont,556,Spain,Male,41,10,127870.12,2,1,1,51403.28,0
2025,15608662,Robert,783,France,Male,30,3,109811.96,1,1,1,191247.71,0
2025,15607443,Chu,673,Germany,Female,18,10,128031.18,1,1,0,145077.69,0
2025,15602509,Martin,570,Germany,Female,36,2,114133.73,3,1,1,24218.95,1
2025,15601025,Alvarez,629,Spain,Male,30,5,120204.93,3,1,1,99350.07,1
2025,15604016,Meyer,648,Spain,Female,47,4,96542.68,2,1,1,114692.34,0
2025,15603838,Muller,578,Spain,Female,23,0,92967.41,1,0,1,38391.16,0
2025,15605722,Martinez,742,Germany,Male,33,6,138744.95,2,1,0,187993.88,0
2025,15605233,Moreno,625,Spain,Female,43,6,0.0,1,1,1,155950.46,0
2025,15600568,Hernandez,582,Spain,Female,29,3,87947.32,2,1,0,141913.37,0
2025,15604098,Fischer,605,Germany,Male,58,6,113634.78,2,1,1,140273.86,1
2025,15606213,Schulz,695,France,Female,39,9,0.0,2,0,1,147047.4,0
2025,15606862,Schmidt,593,France,Female,35,4,64384.69,2,0,1,148342.01,0
2025,15603227,Moreau,685,Germany,Male,44,10,83108.51,2,1,0,119818.37,1
2025,15602011,Thomas,668,France,Male,50,2,0.0,1,0,0,33925.44,1
2025,15605995,Garcia,630,Germany,Female,50,0,102900.45,1,0,0,94531.85,1
2025,15609933,Thomas,773,France,Female,47,0,153208.91,3,1,0,115147.19,0
2025,15602823,Sanchez,565,France,Female,38,4,0.0,1,1,0,166163.96,0
2025,15604672,Sanchez,642,France,Male,58,5,0.0,1,1,1,57615.6,0
2025,15608013,Braun,706,France,Female,23,4,0.0,1,1,0,198861.41,1
2025,15609631,Neumann,757,France,Female,32,2,0.0,1,1,1,197891.74,0
2025,15606130,Chidiebere,645,Germany,Male,50,0,86792.74,1,1,1,73590.88,1
2025,15602505,Schneider,812,Germany,Female,43,10,163798.79,1,1,1,175289.58,1
2025,15600197,He,668,France,Male,43,2,128735.54,2,1,1,140277.86,0
2025,15609425,Fischer,649,Spain,Female,18,8,51554.63,2,1,1,143465.74,0
2025,15609495,Neumann,444,Spain,Male,40,5,0.0,1,1,0,20414.68,0
2025,15603163,Obinna,776,France,Female,36,7,90794.22,2,1,0,72229.39,0
2025,15609207,Mitchell,666,Spain,Male,54,0,110166.39,1,0,1,43556.0,0
2025,15603907,Robert,505,France,Female,41,10,0.0,2,1,1,198053.88,0
2025,15609920,Bauer,589,France,Male,33,7,70605.23,1,1,0,71045.31,0
2025,15608534,Hoffmann,492,Germany,Female,39,6,91926.92,2,1,0,59003.87,0
2025,15608825,Obinna,777,France,Female,50,3,0.0,1,0,0,79613.71,0
2025,15609743,Moreau,814,France,Male,37,7,120055.38,2,0,0,82070.89,0
2025,15600121,Torres,557,Spain,Female,29,1,103944.62,1,1,1,79002.32,0
2025,15609492,Schneider,631,Germany,Female,53,8,190203.42,2,1,1,149549.57,1
2025,15609358,Schulz,736,France,Female,26,6,0.0,1,0,1,195062.71,0
2025,15605844,Schmidt,600,France,Female,37,8,0.0,2,1,0,87968.11,0
2025,15608778,Neumann,619,Germany,Male,36,2,79472.68,1,1,0,32379.05,0
2025,15605090,Bartlett,602,Spain,Female,24,8,0.0,2,0,1,173100.95,0
2025,15603909,Romero,623,Germany,Male,34,5,134818.02,2,0,0,178030.45,0
2025,15605404,Schmidt,585,Germany,Female,55,4,139730.43,1,1,0,112568.15,1
2025,15607570,Dominguez,651,France,Female,50,1,0.0,2,1,1,160936.32,0
2025,15600883,Sanchez,530,France,Male,38,4,0.0,1,0,1,94742.7,0
2025,15603331,Wagner,587,Germany,Male,29,8,48807.14,1,1,1,177860.75,0
2025,15600991,He,614,France,Female,59,2,70654.92,2,1,1,198996.99,0
2025,15603951,Alvarez,621,Spain,Female,30,1,86788.38,2,1,1,39106.33,0
2025,15608949,Zimmermann,614,France,Female,30,10,0.0,1,0,0,87822.01,0
2025,15606045,Dubois,588,Germany,Male,40,7,183892.06,1,1,0,108507.41,1
2025,15608905,Garcia,622,France,Female,27,4,0.0,1,0,0,43489.57,0
2025,15609906,Klein,603,France,Female,31,7,96475.95,1,0,1,24534.61,0
2025,15609377,Hill,700,France,Male,27,0,95655.29,1,1,0,75876.2,0
2025,15609790,Alvarez,598,Germany,Female,46,4,180797.31,1,0,0,43443.91,1
2025,15608305,Petit,757,Spain,Male,28,0,100663.99,1,0,1,121973.07,0
2025,15604363,Zimmermann,594,Spain,Female,38,8,101004.19,1,1,0,169549.67,1
2025,15606675,Krüger,658,Germany,Male,53,2,146353.91,1,1,1,174817.54,1
2025,15600429,Schwarz,702,France,Female,18,7,165230.08,2,0,1,37364.78,0
2025,15600256,Torres,826,Spain,Male,46,7,0.0,1,1,0,191751.72,1
2025,15600629,Leroy,743,Germany,Female,41,5,162095.21,2,0,0,130955.65,1
2025,15608222,Rodriguez,699,France,Female,53,7,0.0,2,1,1,50463.45,0
2025,15602121,Bauer,661,France,Male,31,10,140999.3,2,0,0,14302.59,0
2025,15602987,Lopez,737,France,Male,44,4,136195.61,2,0,0,52357.03,0
2025,15609783,Hoffmann,602,Spain,Male,31,1,0.0,3,1,0,78340.17,1
2025,15601754,Martin,660,France,Male,49,5,0.0,1,0,1,137528.61,0
2025,15607826,Becker,673,France,Female,44,1,132803.7,1,1,0,93163.62,1
2025,15602867,Wagner,753,Spain,Female,20,9,55108.63,2,1,1,62171.51,0
2025,15608975,Boni,661,Germany,Male,43,0,131322.92,2,1,1,147054.73,1
2025,15608450,Muller,850,Spain,Female,31,6,102743.19,1,0,0,199660.2,1
2025,15609289,Onio,671,Spain,Female,50,3,0.0,1,1,0,103290.41,0
2025,15604782,Schäfer,553,France,Female,48,10,34136.62,2,1,0,74719.05,0
2025,15600623,Navarro,700,Spain,Female,26,3,172285.96,1,1,0,94190.98,0
2025,15608558,Gutierrez,641,Spain,Male,42,3,160034.01,1,0,0,37248.31,0
2025,15608719,Schäfer,597,Spain,Male,31,1,0.0,1,0,0,144855.49,1
2025,15600700,Navarro,560,France,Male,37,3,0.0,2,1,0,155356.5,0
2025,15601563,Koch,681,France,Male,39,0,0.0,2,1,1,147464.13,0
2025,15601071,Petit,597,Germany,Female,40,2,119500.47,2,0,1,65016.69,1
2025,15601223,Onio,662,Germany,Female,34,8,143005.17,2,1,1,70227.05,0
2025,15600905,Boni,597,France,Male,32,2,93253.16,2,0,1,87260.9,0
2025,15609203,Muller,673,Spain,Male,47,3,0.0,1,1,1,50724.42,0
2025,15603275,Becker,560,Germany,Male,43,2,94737.63,1,0,1,156921.7,1
2025,15607880,Laurent,653,Germany,Male,47,4,125859.68,2,1,0,124444.95,1
2025,15606076,Zimmermann,614,Germany,Male,30,5,127979.54,2,1,0,16859.07,0
2025,15607503,Lefebvre,690,France,Female,20,3,0.0,2,1,1,173889.75,0
2025,15608404,Bartlett,583,Spain,Male,35,1,57575.19,1,0,1,114092.61,0
2025,15604434,Garcia,624,Spain,Male,39,0,0.0,2,0,1,178597.3,0
2025,15609826,Sanchez,687,Germany,Female,37,8,90038.54,1,0,1,152714.55,1
2025,15607439,Schäfer,665,France,Female,26,1,0.0,2,1,0,105727.42,0
2025,15601676,Obinna,761,France,Male,39,0,14157.79,2,1,1,156582.37,0
2025,15603211,Fischer,575,Spain,Female,50,6,169669.65,1,1,0,36015.72,0
2025,15606218,Lefebvre,458,Germany,Female,21,5,121868.79,2,1,1,104140.71,0
2025,15600943,Gomez,670,Germany,Male,45,4,121350.25,2,1,0,103274.82,1
2025,15607522,Krüger,674,Germany,Male,27,3,89122.63,1,1,1,119776.27,0
2025,15600233,Zimmermann,507,Spain,Female,34,10,0.0,2,0,1,199797.87,0
2025,15609039,Garcia,699,Spain,Male,18,4,139679.39,1,1,0,114082.78,0
2025,15601970,Schneider,789,Spain,Male,48,8,0.0,1,1,1,79177.52,0
2025,15606593,Meyer,850,Spain,Female,28,4,0.0,1,0,1,86061.7,0
2025,15601128,Alvarez,697,France,Female,28,1,0.0,2,1,1,152366.38,0
2025,15601459,Smith,685,France,Female,45,3,129677.78,2,1,0,32469.92,0
2025,15607584,Boni,753,Spain,Male,44,2,0.0,2,0,1,144762.68,0
2025,15602622,Romero,445,Spain,Female,55,6,107652.54,2,0,1,95894.63,0
2025,15608788,Boni,838,France,Male,32,5,0.0,1,1,0,159706.56,1
2025,15601702,Garcia,528,Spain,Male,60,10,158002.56,1,0,0,194048.08,0
2025,15608263,Bauer,599,Spain,Male,24,7,121370.32,2,1,0,176203.27,0
2025,15601256,Moreno,559,Spain,Male,57,3,0.0,2,1,1,139763.95,0
2025,15608338,Mitchell,673,Germany,Female,25,4,144144.15,2,0,0,55704.14,0
2025,15601628,Lopez,647,Germany,Female,27,7,164968.3,1,1,0,145380.36,0
2025,15600385,Martin,681,France,Female,46,9,102450.35,1,1,1,26063.27,0
2025,15605134,Bauer,587,Spain,Male,47,7,0.0,1,0,1,193700.28,0
2025,15609901,He,636,Germany,Female,50,10,129383.7,1,1,1,32333.17,1
2025,15605557,Lefebvre,504,Germany,Male,18,8,150679.24,2,0,0,139868.04,1
2025,15603839,Muller,694,France,Male,37,10,99198.97,1,0,0,55487.45,0
2025,15605798,Ruiz,788,Germany,Female,46,10,107865.55,2,1,0,56592.45,1
2025,15600209,Robert,701,Spain,Male,34,3,0.0,2,0,0,173294.6,0
2025,15608446,Martin,780,Germany,Female,55,6,114738.03,2,1,1,108353.98,1
2025,15605541,He,755,Spain,Male,64,10,88005.85,2,1,0,187841.65,0
2025,15605394,Martin,849,France,Female,50,4,0.0,2,1,1,120679.48,0
2025,15604338,Obinna,668,Spain,Male,32,4,21520.13,2,1,0,173015.95,0
2025,15608112,Leroy,666,France,Male,25,8,28839.91,3,1,1,99063.68,0
2025,15608467,Martin,755,Germany,Female,60,2,157167.99,2,0,0,41050.66,1
2025,15600576,Richter,722,Germany,Male,27,6,90263.74,2,1,1,183007.26,0
2025,15601061,Lefebvre,628,Spain,Male,41,4,0.0,2,1,0,156021.83,1
2025,15608018,Hill,470,France,Male,42,9,120722.28,1,1,1,129987.59,0
2025,15608180,Meyer,654,Spain,Male,21,9,0.0,1,0,0,144197.21,0
2025,15606903,Neumann,720,France,Male,25,6,0.0,1,1,1,139981.8,0
2025,15609507,Romero,570,France,Male,34,5,0.0,1,1,1,138626.53,0
2025,15602319,Neumann,838,France,Female,47,7,109638.71,1,0,1,68392.94,0
2025,15608660,Robert,707,France,Female,51,3,0.0,1,0,0,181765.43,0
2025,15608405,Navarro,850,Spain,Female,40,0,51288.02,1,0,0,53149.06,1
2025,15600196,Neumann,690,France,Male,37,7,0.0,1,0,1,154410.7,0
2025,15608884,Boni,747,France,Male,50,6,49313.73,2,1,1,35840.57,0
2025,15601409,Lefebvre,561,Spain,Female,36,6,0.0,2,1,1,180089.81,0
2025,15603267,Michel,584,France,Female,50,1,0.0,2,0,0,149336.33,0
2025,15609992,Bartlett,596,France,Male,53,4,166386.79,1,1,1,154716.02,0
2025,15605891,Braun,684,Spain,Male,29,10,103030.64,1,1,1,114010.79,0
2025,15604995,Perez,505,France,Female,28,10,110918.82,1,0,0,83272.05,1
2025,15609683,Dominguez,503,France,Male,33,2,0.0,1,1,0,98077.81,0
2025,15608412,Becker,714,France,Female,35,7,0.0,3,0,1,110570.7,0
2025,15609435,Sanchez,518,Germany,Female,46,9,118684.57,1,1,0,125365.87,1
2025,15602898,Schwarz,732,Spain,Male,43,3,0.0,2,1,0,138096.6,0
2025,15603557,Gutierrez,643,Spain,Male,33,0,0.0,1,0,0,86909.39,0
2025,15604963,Mitchell,763,France,Male,38,7,0.0,1,1,0,91426.81,0
2025,15602098,Alonso,642,Germany,Female,31,5,126464.89,1,1,1,76969.24,0
2025,15609711,Martinez,700,Spain,Female,43,6,0.0,2,1,0,64915.77,0
2025,15606925,Romero,790,France,Male,29,10,129101.36,1,1,1,51268.08,0
2025,15607420,Muller,688,France,Female,27,3,0.0,1,1,0,76675.56,0
2025,15606643,Koch,742,France,Male,62,3,0.0,1,1,1,196140.82,0
2025,15605334,Schneider,744,France,Female,48,4,59351.68,2,0,1,173182.96,0
2025,15601910,Hernandez,715,France,Male,40,9,65787.34,1,1,1,78982.79,0
2025,15606393,Muller,816,France,Female,45,10,0.0,1,1,1,183905.4,0
2025,15604524,Gutierrez,739,Germany,Male,39,7,138646.52,1,0,0,58438.9,0
2025,15602648,Lefebvre,509,Germany,Male,21,0,107027.26,2,0,0,71860.56,0
2025,15608717,Boni,490,Germany,Female,64,8,133324.22,2,0,1,122748.85,1
2025,15603738,Krüger,763,Germany,Male,36,5,174634.09,1,0,1,127604.23,0
2025,15603973,Schneider,667,France,Female,41,9,126513.14,1,1,0,60391.37,0
2025,15607887,Garcia,565,France,Male,33,1,0.0,1,1,1,54675.56,0
2025,15604063,Hargrave,616,Germany,Female,34,9,142534.22,1,1,0,121607.04,1
2025,15603700,Richter,498,France,Female,43,9,0.0,2,1,1,43709.67,0
2025,15606055,Chu,520,Spain,Female,31,5,75960.92,1,0,1,116975.51,0
2025,15603539,Chu,619,Spain,Female,33,3,0.0,1,1,0,135686.46,1
2025,15602288,Michel,771,Germany,Female,59,2,119852.39,2,0,1,160065.5,1
2025,15603001,Boni,721,France,Male,19,1,138335.0,1,0,0,27217.11,0
2025,15601926,Garcia,701,France,Female,41,5,0.0,2,1,0,122691.97,0
2025,15602178,Weber,559,Germany,Female,24,1,137839.0,1,1,0,125960.74,1
2025,15602023,Laurent,828,Germany,Male,32,5,186942.97,2,1,1,192939.4,0
2025,15608843,Dubois,673,France,Female,33,2,0.0,2,0,0,17856.23,1
2025,15600108,Lefebvre,623,France,Male,49,5,94453.73,1,1,1,112771.25,0
2025,15600334,Schmidt,708,France,Male,36,6,106719.58,2,0,0,122462.71,0
2025,15604031,Chidiebere,496,France,Male,43,8,0.0,2,1,1,33073.37,0
2025,15604208,Garcia,676,Spain,Male,33,0,0.0,1,0,1,104111.06,0
2025,15606757,Dubois,607,France,Male,42,10,0.0,1,1,1,125007.2,0
2025,15601798,Schmidt,818,Spain,Male,34,9,62491.22,2,1,1,15859.89,0
2025,15606295,He,671,France,Female,49,8,0.0,2,0,0,179091.79,0
2025,15602333,Lopez,626,France,Male,40,8,95271.46,1,1,0,169748.24,0
2025,15600299,Moreno,544,France,Male,27,0,161877.51,2,0,0,183227.21,0
2025,15608803,Bernard,595,Germany,Male,48,8,127469.81,2,0,0,17718.1,1
2025,15601191,Gomez,782,France,Female,37,9,0.0,2,0,1,91904.91,0
2025,15608407,Moreau,638,Germany,Male,36,6,149706.77,2,0,0,47097.71,0
2025,15607084,Martin,616,France,Male,34,4,80006.83,2,1,0,192766.7,0
2025,15605648,Hoffmann,732,Spain,Female,39,8,0.0,1,1,0,34220.2,0
2025,15605122,Fischer,555,Spain,Male,26,6,0.0,1,1,1,169445.56,0
2025,15609721,Jimenez,525,France,Female,22,2,0.0,2,1,1,44069.17,0
2025,15608848,Robert,820,France,Male,39,5,108866.89,2,1,0,176928.32,0
2025,15603849,Schmidt,621,France,Male,43,10,0.0,2,1,1,26654.76,0
2025,15606546,Neumann,782,France,Male,40,9,0.0,2,1,1,146387.41,0
2025,15606223,Smith,461,Spain,Male,27,3,117497.49,2,0,1,15884.08,0
2025,15607395,Klein,575,Germany,Female,56,10,86785.67,2,1,0,122430.77,1
2025,15601421,Ruiz,742,France,Female,34,8,0.0,1,1,0,174443.84,0
2025,15602097,Schwarz,678,France,Female,39,10,127655.08,3,1,1,156747.81,0
2025,15606330,Becker,718,Spain,Male,31,4,140286.21,2,0,1,155776.47,0
2025,15607594,Schwarz,648,Spain,Female,18,10,0.0,1,0,1,71166.66,0
2025,15606097,He,580,Spain,Male,22,8,0.0,1,1,1,53776.24,0
2025,15602249,Leroy,725,Germany,Male,39,6,90645.66,1,1,1,113736.57,0
2025,15609245,Moreno,666,Germany,Male,23,2,135620.29,1,1,1,139962.73,0
2025,15605662,Dominguez,784,Germany,Male,49,2,108992.59,2,1,1,180710.8,1
2025,15604093,Sanchez,676,France,Male,52,1,0.0,1,1,0,123525.45,0
2025,15604550,Alonso,771,Germany,Female,45,9,111005.22,2,0,1,33271.56,1
2025,15604139,Garcia,629,France,Female,52,7,0.0,1,1,1,14778.6,1
2025,15606840,Laurent,614,Spain,Female,52,7,0.0,2,1,0,146218.82,0
2025,15608003,Zimmermann,755,Germany,Female,33,0,214731.23,2,1,1,122245.05,0
2025,15606404,Lopez,547,France,Female,49,7,89326.4,2,1,0,50733.4,0
2025,15605365,Leroy,648,France,Male,41,7,0.0,1,1,0,149048.81,0
